subject,relation,object,source_url,sentence
NASA,show,Alaska,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,NASA,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,spring,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,the past five decades,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,NASA,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,JPL-Caltech,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,the last century,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,Alaska,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,NASA,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,spring,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,the past five decades,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,NASA,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,JPL-Caltech,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,the last century,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,NASA,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,spring,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,the past five decades,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,NASA,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,JPL-Caltech,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
Alaska,show,the last century,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,spring,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,the past five decades,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,NASA,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,JPL-Caltech,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,the last century,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
spring,show,the past five decades,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
spring,show,NASA,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
spring,show,JPL-Caltech,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
spring,show,the last century,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
the past five decades,show,NASA,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
the past five decades,show,JPL-Caltech,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
the past five decades,show,the last century,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,JPL-Caltech,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
NASA,show,the last century,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
JPL-Caltech,show,the last century,https://climate.nasa.gov/evidence/,"Data from NASA's Gravity Recovery and Climate Experiment show Greenland lost an average of 279 billion tons of ice per year between 1993 and 2019, while Antarctica lost about 148 billion tons of ice per year.7
Image: The Antarctic Peninsula, Credit: NASA -
Glaciers Are Retreating
Glaciers are retreating almost everywhere around the world — including in the Alps, Himalayas, Andes, Rockies, Alaska, and Africa.8
Image: Miles Glacier, Alaska Image credit: NASA -
Snow Cover Is Decreasing
Satellite observations reveal that the amount of spring snow cover in the Northern Hemisphere has decreased over the past five decades and the snow is melting earlier.9
Image credit: NASA/JPL-Caltech -
Sea Level Is Rising
Global sea level rose about 8 inches (20 centimeters) in the last century."
the last two decades,accelerate,the last century,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
the last two decades,accelerate,every year.10,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
the last two decades,accelerate,U.S. Army Corps of Engineers,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
the last two decades,accelerate,the last several decades.11,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
the last two decades,accelerate,NASA,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
the last century,accelerate,every year.10,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
the last century,accelerate,U.S. Army Corps of Engineers,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
the last century,accelerate,the last several decades.11,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
the last century,accelerate,NASA,https://climate.nasa.gov/evidence/,"The rate in the last two decades, however, is nearly double that of the last century and accelerating slightly every year.10
Image credit: U.S. Army Corps of Engineers Norfolk District -
Arctic Sea Ice Is Declining
Both the extent and thickness of Arctic sea ice has declined rapidly over the last several decades.11
Credit: NASA's Scientific Visualization Studio -
Extreme Events Are Increasing in Frequency
"
